Language,Chapter ID,Chapter Name,Chapter Name (Local Script),Lesson ID,Lesson Number,Word,Translation,Pronunciation,Example,Example Translation,Difficulty
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,مچھر,Mosquito,machhar,مچھر ڈنگ رہیا اے,The mosquito is biting,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,شہد مکھی,Bee,shehad-makkhi,شہد مکھی شہد بناندی اے,Bees make honey,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_4,4,کیڑی,Ant,keeri,کیڑی نکی اے,The ant is small,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,مٹی,Soil / Earth,mitti,مٹی زرخیز اے,The soil is fertile,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,پتھر,Stone / Rock,pathar,پتھر سخت اے,The stone is hard,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,ریت,Sand,ret,ریت نرم اے,The sand is soft,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,نالا,Stream / Small river,nala,نالا وگ رہیا اے,The stream is flowing,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,چشمہ,Spring (water),chashma,چشمے دا پانی صاف اے,Spring water is clean,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,آبشار,Waterfall,aabshaar,آبشار سوہنا اے,The waterfall is beautiful,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,وادی,Valley,waadi,وادی سرسبز اے,The valley is green,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,ٹھنڈ,Chill / Cold,thand,ٹھنڈ لگ رہی اے,Feeling chilly,easy
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,نمی,Humidity / Moisture,nami,ہوا وچ نمی اے,There is humidity in the air,medium
Punjabi,punjabi_ch8,Weather & Nature,موسم تے فطرت,punjabi_ch8_lesson_5,5,سُکا,Dry,sukka,موسم سُکا اے,The weather is dry,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,سر,Head,sar,سر وچ درد اے,I have a headache,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,وال,Hair,waal,وال کالے نے,Hair is black,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,مونہہ,Face,munh,مونہہ دھوتا,Washed the face,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,اکھ,Eye,akkh,اکھاں بند کرو,Close your eyes,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,کن,Ear,kan,کناں نال سنو,Listen with ears,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,نک,Nose,nak,نک بند اے,Nose is blocked,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,مُوں,Mouth,moo,مُوں کھولو,Open your mouth,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,بُل,Lips,bul,بُل سُکے نے,Lips are dry,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,دند,Teeth / Tooth,dand,دند صاف کرو,Clean your teeth,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_1,1,جیب,Tongue,jeeb,جیب وکھاؤ,Show your tongue,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,گلا,Throat,gala,گلا خراب اے,Throat is sore,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,گردن,Neck,gardan,گردن وچ درد اے,Neck is paining,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,موڈھا,Shoulder,modha,موڈھے تے ہتھ رکھو,Put hand on shoulder,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,بانہہ,Arm,baanh,بانہہ مضبوط نے,Arms are strong,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,کونی,Elbow,koni,کونی لگ گئی,Hit the elbow,medium
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,گُٹ,Wrist,gutt,گُٹ تے گھڑی اے,Watch is on the wrist,medium
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,ہتھ,Hand,hath,ہتھ دھوتے,Washed hands,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,اُنگل,Finger,ungal,اُنگل کٹ گئی,Finger got cut,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,انگوٹھا,Thumb,angootha,انگوٹھا وڈا اے,Thumb is big,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_2,2,نہوں,Nail,nuhon,نہوں کٹو,Cut your nails,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,چھاتی,Chest,chhati,چھاتی وچ درد اے,Chest is paining,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,دل,Heart,dil,دل دی دھڑکن,Heartbeat,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,پھیپھڑے,Lungs,phephray,پھیپھڑیاں نال ساہ لینے آں,We breathe with lungs,medium
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,ڈھڈ,Stomach,dhid,ڈھڈ وچ درد اے,Stomach is aching,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,کمر,Back / Waist,kamar,کمر درد کر رہی اے,Back is hurting,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,لت,Leg,lat,لت وچ درد اے,Leg is hurting,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,گوڈا,Knee,goda,گوڈا موڑو,Bend your knee,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,پیر,Foot,pair,پیر دھوتے,Washed feet,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,اڈی,Heel,addi,اڈی وچ درد اے,Heel is hurting,medium
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_3,3,پنجہ,Toe / Claw,panja,پنجے دیاں اُنگلاں,Toes,medium
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,ہڈی,Bone,haddi,ہڈی ٹُٹ گئی,Bone is broken,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,کھل,Skin,khall,کھل نرم اے,Skin is soft,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,لہو,Blood,lahoo,لہو نکل رہیا اے,Blood is coming out,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,صحت,Health,sehat,صحت چنگی اے,Health is good,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,بماری,Illness / Disease,bimaari,بماری ٹھیک ہو گئی,Illness is cured,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,بمار,Sick / Ill,bimaar,میں بمار آں,I am sick,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,تندرست,Healthy,tandrust,تندرست رہو,Stay healthy,medium
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,پیڑ,Pain,peer,پیڑ ہو رہی اے,Feeling pain,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,زخم,Wound / Injury,zakhm,زخم تے پٹی لاؤ,Put bandage on wound,medium
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_4,4,بخار,Fever,bukhaar,بخار ہو گیا,Got fever,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,کھنگ,Cough,khang,کھنگ آ رہی اے,Having cough,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,نزلہ,Cold (illness),nazla,نزلہ ہو گیا,Got cold,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,دوائی,Medicine,dawai,دوائی کھا لو,Take the medicine,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,گولی,Tablet / Pill,goli,گولی کھا لی,Took the pill,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,ٹیکا,Injection / Vaccine,teeka,ٹیکا لوایا,Got the injection,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,پٹی,Bandage,patti,پٹی بنھ دتی,Tied the bandage,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,ڈاکٹر,Doctor,doctor,ڈاکٹر نوں وکھایا,Showed to the doctor,easy
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,مریض,Patient,mareez,مریض ہسپتال وچ اے,Patient is in the hospital,medium
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,آپریشن,Operation / Surgery,operation,آپریشن ہو گیا,Operation is done,medium
Punjabi,punjabi_ch9,Body Parts & Health,جسم دے انگ تے صحت,punjabi_ch9_lesson_5,5,چیک اپ,Check up,check-up,چیک اپ کروانا اے,Have to get check up,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,تعلیم,Education,taleem,تعلیم بوہت ضروری اے,Education is very important,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,سکھنا,To learn,sikhna,نویاں شیواں سکھو,Learn new things,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,پڑھنا,To read / To study,parhna,کتاب پڑھو,Read the book,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,لکھنا,To write,likhna,ناں لکھو,Write the name,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,سمجھنا,To understand,samajhna,سوال سمجھو,Understand the question,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,یاد کرنا,To memorize,yaad-karna,سبق یاد کرو,Memorize the lesson,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,استاد,Teacher (male),ustaad,استاد نے پڑھایا,Teacher taught,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,استانی,Teacher (female),ustaani,استانی بوہت چنگی اے,Teacher is very nice,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,شاگرد,Student,shaagird,شاگرد پڑھ رہیا اے,Student is studying,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_1,1,جماعت,Class / Grade,jamaat,پنجویں جماعت وچ اے,Is in fifth class,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,کتاب,Book,kitaab,کتاب پڑھو,Read the book,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,کاپی,Notebook / Copy,copy,کاپی وچ لکھو,Write in the notebook,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,قلم,Pen,qalam,قلم نال لکھو,Write with pen,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,پنسل,Pencil,pencil,پنسل نال تصویر بناؤ,Draw picture with pencil,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,ربڑ,Eraser,rubber,ربڑ نال مٹاؤ,Erase with eraser,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,حروف,Letters / Alphabets,huroof,حروف یاد کرو,Memorize the letters,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,لفظ,Words,lafz,نوے لفظ سکھو,Learn new words,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,جملہ,Sentence,jumla,جملہ بناؤ,Make a sentence,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,سوال,Question,sawaal,سوال پچھو,Ask a question,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_2,2,جواب,Answer,jawaab,جواب دیو,Give the answer,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,امتحان,Exam / Test,imtihaan,امتحان کل اے,Exam is tomorrow,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,نتیجہ,Result,nateeja,نتیجہ آ گیا,Result has come,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,پاس,Passed,pass,امتحان وچ پاس ہو گیا,Passed the exam,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,فیل,Failed,fail,فیل نہ ہو,Don't fail,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,نمبر,Marks / Number,number,چنگے نمبر آئے,Got good marks,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,مضمون,Subject,mazmoon,کیہڑا مضمون پسند اے؟,Which subject do you like?,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,حساب,Mathematics,hisaab,حساب مشکل اے,Mathematics is difficult,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,سائنس,Science,science,سائنس دلچسپ اے,Science is interesting,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,تاریخ,History,tareekh,تاریخ پڑھو,Study history,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_3,3,جغرافیہ,Geography,jughraafia,جغرافیہ وچ نقشے نے,Geography has maps,hard
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,اردو,Urdu,urdu,اردو ساڈی زبان اے,Urdu is our language,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,انگریزی,English,angrezi,انگریزی سکھو,Learn English,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,گرائمر,Grammar,grammar,گرائمر سکھو,Learn grammar,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,ڈکشنری,Dictionary,dictionary,ڈکشنری وچ ویکھو,Look in the dictionary,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,کم,Homework,kam,کم کر لیا؟,Did the homework?,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,سبق,Lesson,sabaq,سبق یاد کرو,Memorize the lesson,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,باب,Chapter,baab,پہلا باب پڑھو,Read the first chapter,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,صفحہ,Page,safha,صفحہ نمبر دس کھولو,Open page number ten,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,لائبریری,Library,library,لائبریری وچ کتاباں نے,There are books in the library,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_4,4,کمپیوٹر,Computer,computer,کمپیوٹر سکھو,Learn computer,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,انٹرنیٹ,Internet,internet,انٹرنیٹ توں سکھو,Learn from internet,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,سرٹیفکیٹ,Certificate,certificate,سرٹیفکیٹ مل گیا,Got the certificate,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,ڈگری,Degree,degree,ڈگری لینی اے,Have to get a degree,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,پڑھائی,Studies / Studying,parhai,پڑھائی کرو,Do your studies,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,علم,Knowledge,ilm,علم حاصل کرو,Gain knowledge,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,سیانا,Wise / Intelligent,siyana,سیانا بندہ,Intelligent person,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,ہوشیار,Smart / Clever,hoshiyar,بوہت ہوشیار اے,Is very smart,easy
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,محنتی,Hardworking,mehnati,محنتی شاگرد,Hardworking student,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,سُست,Lazy,sust,سُست نہ بنو,Don't be lazy,medium
Punjabi,punjabi_ch10,Education & Learning,تعلیم تے سکھنا,punjabi_ch10_lesson_5,5,دھیان,Attention / Focus,dhyan,دھیان نال سنو,Listen with attention,medium
